db9e978ad62aa1b3d59233775401e53055a57c63,MODIFY,regular-file,config/render/render.first-deploy.yaml,1477,41
a60152b4f2108a53ca002e0d5b7cc418224b5d41,MODIFY,regular-file,config/render/render.free-tier.yaml,1664,42
b8a9a55295263ebcaa91f5ab6f5e37e265fa379e,MODIFY,regular-file,config/render/render.staging.yaml,3510,48;109;111
84957f65f793bfdce29e5f9dbd39c500d71fa470,MODIFY,regular-file,config/render/render.yaml,3340,45;102;104
24b17a40442db4d6d5ceb28d569386e9bef9e842,MODIFY,regular-file,db/docs/plans/1_setup_plan.md,3492,23
15fe61f3dbd4d03e63f757ae0b19b0f9904ff563,MODIFY,regular-file,docs/ENVIRONMENT_STRATEGY.md,6273,34-35;48-49;129-130;134-135;149-150;153-154;199;203
ce0c1828ee3b5775844c035bdf8eadd3ad1fd3e7,MODIFY,regular-file,docs/debug/CHAT_INTERFACE_DEBUG_PROMPT.md,3179,12
25b01de184b0f1b042e2610693f4ca22fd027edf,MODIFY,regular-file,docs/deployment/CORS_MANAGEMENT.md,7636,26;150;180;187
a3716f24dd2ba2a97bc643d4ec76ad174efe0586,MODIFY,regular-file,docs/deployment/MEDICARE_NAVIGATOR_DEPLOYMENT_GUIDE.md,7360,175
e2b151cc9b34851d2c37f09f1ef66ab082d29645,MODIFY,regular-file,docs/development/COMMIT_TIMELINE_ANALYSIS.md,14644,347
d28bcfff8e9569de943c36233ba150097ceb4aa5,MODIFY,regular-file,docs/environment-configuration/ENVIRONMENT_CONFIGURATION_README.md,9446,146;150-151;170;174-175
28eaf0aa37deb66bab7f4d210352586b290bf99d,MODIFY,regular-file,docs/fm_027/FM027_HANDOFF_PROMPT.md,6638,70;126;131;177-178
5041a61d9fbff76141dc80d4595f6508edbcfe7f,MODIFY,regular-file,docs/fm_027/FM027_LOCAL_REPLICATION_PROMPT.md,9780,37;217
a18937541e2744a2a9ccbb8c5fe0b11a5a57a2a9,MODIFY,regular-file,docs/fm_027/FM027_NEW_ERROR_ANALYSIS.md,4095,19
39e0d4c1500d40cdee7267174bee7f5f610a8b8a,MODIFY,regular-file,docs/fm_027/repro_validation.log,2124,4;6;16
86fcf5e447af71334013c3d36d05e71aa3f44544,MODIFY,regular-file,docs/fm_027/test_actual_file_access.py,2513,14;16
36e8d76950a65c80425a9e46cb834075ce5de08b,MODIFY,regular-file,docs/fm_027/test_complete_flow_simulation.py,4937,64-66
ddd53fe5e997496a7717a93ec16e82abe4a1042e,MODIFY,regular-file,docs/fm_027/test_fm027_fix.py,6951,108;111;122
50d6a15baf8b23d03e1f58ecbcaa8eae11afbd18,MODIFY,regular-file,docs/fm_027/test_fm027_race_condition_reproduction.py,46287,32
64f15568053e5636756ee8ae95ba450cb2cd01e2,MODIFY,regular-file,docs/fm_027/test_fm027_simple_timing.py,22971,33
5a728d07b0924b2167c3f5c68d9d7fa2a8cd6248,MODIFY,regular-file,docs/fm_027/test_fm027_staging_investigation.py,22275,433
869593d5aabb132fc858029af87fcbf9605b602a,MODIFY,regular-file,docs/fm_027/test_fm027_timing_investigation.py,42100,15;43-44
109669d835f4d4a9f4ab592c7c295c03aecbca46,MODIFY,regular-file,docs/fm_027/test_fm027_validation.py,5906,46;49;60
af5a518358289373684bc8219f1f8ff3c73d9494,MODIFY,regular-file,docs/fm_027/test_list_storage_files.py,8160,19;21
93387d502f5847095d9046a1c2727cd2b9ad633a,MODIFY,regular-file,docs/fm_027/test_storage_manager_debug.py,3117,29-31
020eedb4b6d92dd7e4bbc6a2cc0c5a64903ae62d,MODIFY,regular-file,docs/fm_027/test_storage_manager_vs_direct.py,3226,31;33;69
a8ad1e2aa0f648114364762f419eaadd91d3a6fd,MODIFY,regular-file,docs/incidents/fm_020/docs/FRACAS_FM_020_SCRAM_AUTHENTICATION_FAILURE.md,11611,92
108e8781461e8be4dfd054538445e4068b04f118,MODIFY,regular-file,docs/incidents/fm_027/INV-20251001.md,12798,56-58;93;95-96
974879fbef5ea63a1bad7c5ca035091f1a916b2c,MODIFY,regular-file,docs/incidents/fm_027/PROMPT-executor.md,10828,44-46
20bba868eefd6acc6e1270d8666a0b54a9782905,MODIFY,regular-file,docs/incidents/fm_027/investigations/INV-AUTH-20251001.md,16054,113
231bc441e60e2e459f79e7e55774d30ad9669117,MODIFY,regular-file,docs/incidents/fm_028/README.md,2548,22
a875fd40e7755fe2ae9d79ad68a5a390b0ed260d,MODIFY,regular-file,docs/initiatives/agents/integration/phase3/rca/202509100800_rag_conformance/rca001.md,35281,23-24;31-32;37-40;43-44;47-48;50;56-57
f29eef5d82b476c6076e438ee02ff4e79e67e6e4,MODIFY,regular-file,docs/initiatives/agents/integration/phase3/rca/20250915_comprehensive_refactor/manual_testing/FAILURE_MODES_LOG.md,96337,299
d64c02fba323f3c5c3251053dc0b1523912dc254,MODIFY,regular-file,docs/initiatives/deployment/20250918_mvp_production_deployment/fracas/FM_005_missing_requests_module.md,6974,185
bcc2e1286a8e844ddf745541f2825715e539adad,MODIFY,regular-file,docs/initiatives/deployment/20250918_mvp_production_deployment/fracas/FM_008_silent_error_analysis.md,9029,122;221
dcad20155eab67e823d1e795baa2fb4c8c85fd49,MODIFY,regular-file,docs/initiatives/deployment/20250918_mvp_production_deployment/fracas/FM_009_webhook_url_persistent_failure.md,3916,88
c8a85a6163e9e228b969c6307b5157696c1b578d,MODIFY,regular-file,docs/initiatives/deployment/20250918_mvp_production_deployment/fracas/FM_011_RESOLUTION_SUMMARY.md,4832,38
21d9d5ff8c28313a50c670b86081262ecbb91207,MODIFY,regular-file,docs/initiatives/deployment/20250918_mvp_production_deployment/fracas/FM_011_worker_storage_and_fallback_failure.md,6915,26;30;50;152
75b9ec1cb44b14274bc9ce613311f7558142a8b1,MODIFY,regular-file,docs/initiatives/deployment/20250918_mvp_production_deployment/fracas/FM_015_INVESTIGATION_SUMMARY.md,7424,114;116
6473c4fc40bbc4d5ffdf1d502e7c16922bac92e3,MODIFY,regular-file,docs/initiatives/deployment/20250918_mvp_production_deployment/fracas/FRACAS_build_failures.md,16186,37;268;273
70e0eb4488e3ddbfb11d06735f32aeeec590c4f3,MODIFY,regular-file,docs/initiatives/deployment/20250918_mvp_production_deployment/fracas/INVESTIGATION_PROMPT_FM_011.md,9576,53;63;78
64d2a874faa954437793433415c78eb702a0a4e6,MODIFY,regular-file,docs/initiatives/deployment/20250918_mvp_production_deployment/fracas/INVESTIGATION_PROMPT_FM_012.md,7308,51;96-98;102;134;141
6c8a869cc2b5a7719eb1b5e03c6ac0c2652206bb,MODIFY,regular-file,docs/initiatives/deployment/20250918_mvp_production_deployment/fracas/INVESTIGATION_PROMPT_FM_014.md,5941,47
771161383dc25a1bde8183ec0bd79b8433f21ec3,MODIFY,regular-file,docs/initiatives/deployment/20250918_mvp_production_deployment/handoff/API_503_CORS_handoff.md,6877,34;40-41;50-51
2fc4650d84d5568ebf990d8d83fad268283e26b5,MODIFY,regular-file,docs/initiatives/devops/environment_management/ENVIRONMENT_MANAGEMENT.md,12850,111;134;141-142
0991d7b188b7117ffea6bce3decc100139086f62,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/configuration_management/PHASE_5_COMPLETION_SUMMARY.md,8880,62
bb041a683168d0378dac2deae565282e97ce9b53,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/configuration_management/PHASE_5_FINAL_STATUS.md,8700,87;101
ac7cd2342c07cd6d567f6a32f584ce5ee2406d62,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/configuration_management/STAGING_ENVIRONMENT_CONFIGURATION.md,12197,89;255
9039d3c7e264a128eec64ce9b38b13172567259f,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/configuration_management/STAGING_ENVIRONMENT_VARIABLES_TEMPLATE.md,8590,97;191
e96831486fcf3c33ed6a55c3e0de2df7556b6ad5,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/configuration_management/STAGING_SERVICE_COMMUNICATION_CONFIG.md,7010,31;48;71;83;154
998130b9a23f064c4339b642315a695c74c143fc,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/configuration_management/STAGING_SERVICE_SPECIFICATIONS.md,11378,91
f2caec62a4403a1386b88e76f9993c815d67eb51,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/configuration_management/environment_setup/DEVELOPMENT_ENVIRONMENT_SETUP_PROMPT.md,7546,53
a66ab191157358c8ecde75528d06c79209d5fc3b,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/configuration_management/environment_setup/DEVELOPMENT_PIPELINE_TEST_RESULTS.md,3683,47;65
d28bcfff8e9569de943c36233ba150097ceb4aa5,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/configuration_management/environment_setup/ENVIRONMENT_CONFIGURATION_README.md,9446,146;150-151;170;174-175
db49d442260657e55b9232eec8c3ac928fda9508,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/service_replication/RENDER_SERVICES_AUDIT.md,10759,18
ea899792ae6649efd99f2e327a58f72501049c0d,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/E2E_TESTING_STAGING_CORRECTED_REPORT.md,5767,10;28;39;59-60;69;86;101;111;124
ddc21b9757d61e8aa12e57b50dc9fc6d34adbcab,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/ENDPOINT_CLEANUP_AND_SYNC_COMPLETE.md,4851,48;52;59;63
83a75e6fcf41bcc2394cd38f8b2815bfe62e86b5,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/PHASE_3_COMPLETION_REPORT.md,7263,23
2aa0ce81335f0bfc8e81fa3ebcf80ebe51b2dd21,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/PRODUCTION_VS_STAGING_UPLOAD_COMPARISON.md,7262,20;35;54;65;72;83
7b65abeef3130488fc4be08faf1bf313eef8121c,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/RAG_PYDANTIC_FIX_PROMPT.md,5630,11
45fe012d60695015c03fa011b7816a5aea1e1deb,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/STAGING_COMMUNICATION_VALIDATION.md,8122,32;138;265
d2f7260d4367ee0315df3d5a7779bf1279a8d8c2,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/STAGING_SUPABASE_MIGRATION_STATUS.md,3220,12;53;57
336f855dc5ac4f8744605714be4a42b32e32b215,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/STAGING_SUPABASE_MIGRATION_SUCCESS.md,5020,69;88
1f954f831e64d4106650ad057515d9ab4df98c82,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/STAGING_SUPABASE_SETUP_COMPLETE.md,5463,14;37;43;70;73;78;113;117
aeabc9e8816031d54e31cd91561b10f14868dd71,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/STAGING_SUPABASE_SETUP_GUIDE.md,3999,12;67;71
311590d89a2d98708242b998fc3c9405766efc88,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/STAGING_TIMEOUT_INVESTIGATION.md,8665,106
e506c594e6183257d5a288bc7dc3728589e6c4dc,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/STAGING_WORKER_CONFORMANCE_TEST.md,7258,35
7fd713b55013665cb56e75efc7daf58d74ff6e14,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/WEBHOOK_FAILURE_INVESTIGATION.md,8764,37
15ae18aa2c8e2f673dbc366135634fec04dd1486,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/phase_reports/PHASE3_FINAL_REPORT.md,6590,22;120
469baf3629c0c8287a25f7a2feecbcbbae9d72a0,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/phase_reports/PHASE_C_LOCAL_PROD_TESTING_SUMMARY.md,9643,64;104
76750c61278a00b4f122d977121000d1eb79d9d8,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/phase_reports/phase3_production_test_results.md,4170,16;28;36
070c8a146c5fc4da942e5ef549c4485f52c89793,MODIFY,regular-file,docs/initiatives/devops/environment_management/infrastructure_setup/validation_procedures/phase_reports/phase_c_local_prod_testing_guide.md,9959,16;109
44ed6bc1687f4987c50e225a8fcb255bfc5e7419,MODIFY,regular-file,docs/initiatives/devops/environment_management/sync_validation/HANDOFF_DOCUMENTATION.md,11852,48;53;117;143-145;151;158-160;250
6e77177c349fa82d9d3562c67e3f2d1b8d270f2c,MODIFY,regular-file,docs/initiatives/devops/environment_management/sync_validation/MANUAL_TESTING_PACKAGE.md,9140,15-16;19-20;44;50
08007c67bf69c4df82ba1f416f00764e94f6bff0,MODIFY,regular-file,docs/initiatives/devops/environment_management/sync_validation/PHASE_4_COMPLETION_SUMMARY.md,7965,33-34;85;143-144
372e4e558f90fdd17693424513f9ca33b69bf7dd,MODIFY,regular-file,docs/initiatives/devops/environment_management/sync_validation/PHASE_4_VALIDATION_REPORT.md,8370,44;50;62;86;218-219
06b12699308657a856d4923ff9d2fda63709555f,MODIFY,regular-file,docs/initiatives/devops/environment_management/sync_validation/phase3_execution/scripts/phase_c_local_backend_production_supabase.py,31101,57
4b2f986beb3ae9845cad4de578d55949a276a581,MODIFY,regular-file,docs/initiatives/devops/environment_management/sync_validation/phase3_execution/scripts/test_phase3_comprehensive_validation.py,18951,31
24fdc576a46e1b873b1c840d048c8b2a8fe0d66d,MODIFY,regular-file,docs/initiatives/devops/environment_management/sync_validation/phase3_execution/scripts/test_phase3_end_to_end_processing.py,21217,29
f439b3612a42de43e8e57e01113ba3c8e5f52fa2,MODIFY,regular-file,docs/initiatives/devops/environment_management/sync_validation/phase3_execution/test_results/phase3_production_full_workflow_results_1757376488.json,3602,6;25
8dd19378846f0071ca339c34f6f9d914a9748b9c,MODIFY,regular-file,docs/initiatives/devops/environment_management/sync_validation/phase3_execution/test_results/phase3_production_pipeline_results_1757376287.json,3301,6;25
ad1d001d014314936785065bd80b2408a5005621,MODIFY,regular-file,docs/initiatives/devops/environment_management/sync_validation/phase3_execution/test_results/phase3_production_real_user_results_1757376371.json,3801,4
e5c1ab4be4916ab390582f51b0e2ce9ea220dae5,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/TODO003_phase6_handoff.md,13695,328
b2d832d5e2d8149731f638925d96002d70ad9609,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/ENVIRONMENT_VARIABLES_FIX_PLAN.md,5681,18;24;39;45;75;79;95;99;139
59581938a5fd86d87c741d6e8f2631a08c0755c8,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/PHASE1_SUMMARY.md,8391,30;32
5485fdec51f9de1ae7000432cf04e7bf29034c5e,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/TODO001.md,44182,52
a67b948538c0109a078e68820694b75b8f84d117,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/phase1/DEPLOYMENT_ARCHITECTURE.md,11751,44;75;92;94;99;111
c7229a3041bc285ff69c2f0e60678db422b71611,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/phase1/PHASE1_COMPLETION_PLAN.md,4958,22;73;139
6fde9586e8013c2ad6cd38adef7719eaf36e78b2,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/phase1/PHASE1_COMPLETION_REPORT.md,7183,44;60
574da7f3754006f06f1cd039667278023e1ba9bb,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/phase1/PHASE1_FINAL_STATUS.md,4971,17;28;39
7aab45b5d9d15aa77b8328497e6cfb8d56422945,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/phase1/README.md,7177,47;150
1d4e200ce0bd02a21895b13c95504fd52a7067d7,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/phase1/TESTING_FRAMEWORK.md,12027,116;118;319
93e12f0e005126923c7fd3d35fa62a5d27233452,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/phase1/TODO001_phase1_decisions.md,13929,322
da5f721501b31d90be6de56c7f80d6ef163b3e1f,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/phase2/PHASE2_COMPLETION_SUMMARY.md,10864,31;33
0b38e186d132a72bcd30661a7c213dcf5c4028ea,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/001/phase3/PHASE3_HANDOFF_SUMMARY.md,10840,134
8c111e54d27758cc98a879e16540815fc8864b71,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase1/reports/authentication_edge_case_analysis.md,8069,7
df7bf042347aacd8b5642c3db3987a84bc8d46cd,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase1/reports/cloud_testing_readiness_assessment.md,9486,32
11a07afae8210d6625830c252b756d4501e5f659,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase1/tests/test_auth_simple.py,6196,26
fa7981aad5e94be3cb0de7d8ba0845111bdd3f48,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase1/tests/test_cloud_deployment.py,12592,24
18aff3c251043119402bacd167059ea79cdef8e8,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase1/tests/test_supabase_sandbox.py,1587,26
10d093c20bdad57daab06360614d92d244a90b27,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase2/reports/phase2_final_completion_report.md,8461,70
491840946ffd70be73a07c0bccc87493d90a211d,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase2/reports/phase2_parity_report.md,8260,24
1fbebc981326897a72a117dc5bfd82995a909204,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase2/reports/real_api_pipeline_final_report.md,8566,38
052a95e537f9099ad0c9e61d98eb6f20bdb4b6c9,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase2/results/complete_webhook_pipeline_test_complete_webhook_1757193485.json,2316,14
6d83eb86fcd54f6a9209a4de0e341035b5c4a7ed,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase2/results/complete_webhook_pipeline_test_complete_webhook_1757193551.json,2161,14
880a9b1c4818de0ddcef7ab01a0f9a0e112fc768,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase2/results/phase2_completion_fixes_phase2_completion_1757192624.json,2059,14
a8c93fccc5306ab375cb20e284b2c2ab38182bf1,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase2/results/simplified_real_api_test_simplified_real_api_1757192962.json,41655,14
00ad7c42a0d872e678a5e2708c89efc7eba14f38,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase2/results/simplified_real_api_test_simplified_real_api_1757192978.json,41461,14
fd9d1a603387a660368455e39f1cacf69633f1a7,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase2/results/simplified_real_api_test_simplified_real_api_1757192991.json,41754,14
fe66cd78e180d8ba564a922b637e504711dd73d2,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase2/results/simplified_real_api_test_simplified_real_api_1757193007.json,41599,14
7b8819790aa8f7b817b9c650fdf09014d7de2f71,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase2/tests/phase2_production_test.py,19585,33
cf53b50738baeae311cf3270b8fb017e32eeb22e,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/playwright_tests/README.md,4233,22;27;30
5616575c29b22c8e1cdd7aaefc746e6a4709a496,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/playwright_tests/frontend-upload-test.spec.ts,9944,8
42c85b01054428fdc7ee2585ba46d9c941577140,MODIFY,executable,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/playwright_tests/run-frontend-tests.sh,1517,12;14-15
2d4cbcf36db2e92db026a96fd9a52d0ad6543017,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/playwright_tests/setup-verification.spec.ts,2479,17
1b4c331c56870b81b0472e745d1a9a6503ad46c5,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/reports/PHASE3_CLOUD_DEPLOYMENT_REPORT.md,9246,7;31
15b04e16f8f636613a73c5b04d86be7db4569904,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/reports/PHASE3_FINAL_SUMMARY.md,14468,7;75
2593732a32ab1211eba85284dc344818dbe19ce5,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/reports/PHASE3_SIMPLIFIED_APPROACH_REPORT.md,5823,13
d65bdd884dc3260c13b9fe6c2818a50e06fc6c58,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/results/phase3_cloud_test_results_1757195648.json,1357,4
48f30914ccc807a7054d1aaa55b368489cfafcdf,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/results/phase3_current_api_test_results_1757195713.json,2338,4
29d85c8ff057feea9728c10f14b11998e9772967,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/results/phase3_frontend_client_simulation_1757257929.json,589,4
b13c76b731f214d91ebdf721bf69d238374b550c,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/results/phase3_frontend_client_simulation_1757259581.json,1428,4
df0745305181ef592ff5e9d67f51b2ac384c337f,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_api_endpoint_test.py,9095,21
601d9881a26bace056205da05488431c09d852b2,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_cloud_test.py,11859,15;34
34025803566c0050a4ef784f8b310bcc14c5a7d0,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_complete_database_flow_test.py,19688,33
a86d66cec0e84802dc8e0a1812cc3e7cb8fe36b6,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_complete_end_to_end_test.py,16132,21
a792b39d666c0364fcf82414b33b98c6954732f6,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_complete_workflow_demo.py,12559,21
5b04919167fb05494df8f62e1ee08102fed45432,MODIFY,executable,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_comprehensive_pipeline_test.py,31306,30;138
3971556077e8e70b223abdd29fb52decc6559800,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_comprehensive_workflow_test.py,11368,21
ce6a80fbbbb1643e4d1cc3ce56db901ab02fb6c7,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_concept_demo.py,5769,115-116
2eb656a0f656444961048e051afb0820d5260e80,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_corrected_flow_test.py,25219,32;467
0a37d21e104790d7da7082874271e82b981e883a,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_corrected_frontend_test.py,8805,23
39dd387fe0a5ab54ea7d85e874056ec607ab9bd2,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_final_api_test.py,11981,21
9d55e9662a5dc0593c2e6061c89ff30b760c192d,MODIFY,regular-file,docs/initiatives/system/upload_refactor/003/deployment/workflow_testing/upload_pipeline/phase3/test_files/phase3_final_comprehensive_test.py,16092,21
